cruise_agent,cruise_job_duration,cruise_job_id,cruise_job_result,cruise_pipeline_counter,cruise_pipeline_label,cruise_stage_counter,cruise_timestamp_01_scheduled,cruise_timestamp_02_assigned,cruise_timestamp_03_preparing,cruise_timestamp_04_building,cruise_timestamp_05_completing,cruise_timestamp_06_completed
d77245350,144,1196,Passed,133,3.133,1,2010-07-06T16:34:03+10:00,2010-07-06T16:34:13+10:00,2010-07-06T16:34:13+10:00,2010-07-06T16:34:16+10:00,2010-07-06T16:36:24+10:00,2010-07-06T16:36:40+10:00
d77245350,135,1207,Passed,134,3.134,1,2010-07-07T09:26:40+10:00,2010-07-07T09:26:50+10:00,2010-07-07T09:26:50+10:00,2010-07-07T09:26:54+10:00,2010-07-07T09:28:53+10:00,2010-07-07T09:29:09+10:00
d77245350,140,1232,Passed,135,3.135,1,2010-07-07T13:49:36+10:00,2010-07-07T13:49:46+10:00,2010-07-07T13:49:46+10:00,2010-07-07T13:49:49+10:00,2010-07-07T13:51:53+10:00,2010-07-07T13:52:09+10:00
d77245350,61,1260,Cancelled,136,3.136,1,2010-07-07T16:46:25+10:00,2010-07-07T16:46:40+10:00,2010-07-07T16:46:40+10:00,2010-07-07T16:46:43+10:00,,2010-07-07T16:47:44+10:00
d77245350,141,1263,Passed,137,3.137,1,2010-07-07T16:53:43+10:00,2010-07-07T16:53:53+10:00,2010-07-07T16:53:53+10:00,2010-07-07T16:53:57+10:00,2010-07-07T16:56:03+10:00,2010-07-07T16:56:18+10:00
d77245350,143,1280,Passed,138,3.138,1,2010-07-08T11:30:23+10:00,2010-07-08T11:30:31+10:00,2010-07-08T11:30:31+10:00,2010-07-08T11:30:36+10:00,2010-07-08T11:32:44+10:00,2010-07-08T11:33:00+10:00
d77245350,146,1709,Passed,139,3.139,1,2010-07-08T15:46:08+10:00,2010-07-08T15:50:10+10:00,2010-07-08T15:50:10+10:00,2010-07-08T15:50:16+10:00,2010-07-08T15:52:27+10:00,2010-07-08T15:52:42+10:00
d77245350,152,1713,Passed,140,3.140,1,2010-07-08T15:56:18+10:00,2010-07-08T16:28:36+10:00,2010-07-08T16:28:36+10:00,2010-07-08T16:29:20+10:00,2010-07-08T16:31:37+10:00,2010-07-08T16:31:52+10:00
d77245350,138,1730,Passed,141,3.141,1,2010-07-09T11:31:00+10:00,2010-07-09T11:31:10+10:00,2010-07-09T11:31:10+10:00,2010-07-09T11:31:14+10:00,2010-07-09T11:33:16+10:00,2010-07-09T11:33:32+10:00
d77245350,137,1738,Passed,142,3.142,1,2010-07-09T12:51:39+10:00,2010-07-09T12:51:49+10:00,2010-07-09T12:51:49+10:00,2010-07-09T12:51:53+10:00,2010-07-09T12:53:55+10:00,2010-07-09T12:54:11+10:00
d77245350,145,1749,Passed,143,3.143,1,2010-07-09T14:33:18+10:00,2010-07-09T14:33:28+10:00,2010-07-09T14:33:28+10:00,2010-07-09T14:33:32+10:00,2010-07-09T14:35:42+10:00,2010-07-09T14:35:57+10:00
d77245350,142,1759,Passed,144,3.144,1,2010-07-09T15:16:02+10:00,2010-07-09T15:16:33+10:00,2010-07-09T15:16:33+10:00,2010-07-09T15:16:44+10:00,2010-07-09T15:18:51+10:00,2010-07-09T15:19:06+10:00
,0,1762,Cancelled,145,3.145,1,2010-07-09T15:22:39+10:00,,,,,2010-07-09T15:37:31+10:00
d77245350,144,1771,Passed,146,3.146,1,2010-07-09T16:10:10+10:00,2010-07-09T16:13:09+10:00,2010-07-09T16:13:09+10:00,2010-07-09T16:13:12+10:00,2010-07-09T16:15:19+10:00,2010-07-09T16:15:36+10:00
d77245350,148,1793,Passed,148,3.148,1,2010-07-12T11:32:55+10:00,2010-07-12T11:33:05+10:00,2010-07-12T11:33:05+10:00,2010-07-12T11:33:08+10:00,2010-07-12T11:35:20+10:00,2010-07-12T11:35:36+10:00
d77245350,157,1804,Passed,149,3.149,1,2010-07-12T16:31:56+10:00,2010-07-12T16:32:06+10:00,2010-07-12T16:32:06+10:00,2010-07-12T16:32:10+10:00,2010-07-12T16:34:27+10:00,2010-07-12T16:34:48+10:00
d77245350,144,1816,Passed,150,3.150,1,2010-07-12T17:32:35+10:00,2010-07-12T17:32:45+10:00,2010-07-12T17:32:45+10:00,2010-07-12T17:32:49+10:00,2010-07-12T17:34:58+10:00,2010-07-12T17:35:13+10:00
d77245350,156,1823,Passed,151,3.151,1,2010-07-12T19:32:27+10:00,2010-07-12T19:32:37+10:00,2010-07-12T19:32:37+10:00,2010-07-12T19:32:41+10:00,2010-07-12T19:35:00+10:00,2010-07-12T19:35:17+10:00
d77245350,148,1830,Passed,152,3.152,1,2010-07-13T09:35:04+10:00,2010-07-13T09:35:14+10:00,2010-07-13T09:35:14+10:00,2010-07-13T09:35:18+10:00,2010-07-13T09:37:31+10:00,2010-07-13T09:37:46+10:00
d77245350,149,1840,Passed,153,3.153,1,2010-07-13T12:22:57+10:00,2010-07-13T12:23:07+10:00,2010-07-13T12:23:08+10:00,2010-07-13T12:23:11+10:00,2010-07-13T12:25:25+10:00,2010-07-13T12:25:40+10:00
d77245350,149,1845,Passed,154,3.154,1,2010-07-13T12:56:10+10:00,2010-07-13T12:56:20+10:00,2010-07-13T12:56:20+10:00,2010-07-13T12:56:24+10:00,2010-07-13T12:58:37+10:00,2010-07-13T12:58:53+10:00
d77245350,142,1856,Passed,155,3.155,1,2010-07-13T15:29:05+10:00,2010-07-13T15:29:15+10:00,2010-07-13T15:29:15+10:00,2010-07-13T15:29:18+10:00,2010-07-13T15:31:24+10:00,2010-07-13T15:31:40+10:00
d77245350,147,1883,Passed,156,3.156,1,2010-07-14T10:43:25+10:00,2010-07-14T10:43:35+10:00,2010-07-14T10:43:35+10:00,2010-07-14T10:43:39+10:00,2010-07-14T10:45:50+10:00,2010-07-14T10:46:06+10:00
d77245350,143,1888,Passed,157,3.157,1,2010-07-14T11:42:32+10:00,2010-07-14T11:42:42+10:00,2010-07-14T11:42:42+10:00,2010-07-14T11:42:45+10:00,2010-07-14T11:44:51+10:00,2010-07-14T11:45:08+10:00
d77245350,147,1896,Passed,159,3.159,1,2010-07-14T12:54:10+10:00,2010-07-14T12:54:20+10:00,2010-07-14T12:54:20+10:00,2010-07-14T12:54:24+10:00,2010-07-14T12:56:36+10:00,2010-07-14T12:56:51+10:00
d77245350,152,1912,Passed,160,3.160,1,2010-07-14T14:00:09+10:00,2010-07-14T14:10:12+10:00,2010-07-14T14:10:12+10:00,2010-07-14T14:10:16+10:00,2010-07-14T14:12:33+10:00,2010-07-14T14:12:48+10:00
d77245350,152,1924,Passed,161,3.161,1,2010-07-14T15:08:03+10:00,2010-07-14T15:08:34+10:00,2010-07-14T15:08:34+10:00,2010-07-14T15:08:38+10:00,2010-07-14T15:10:56+10:00,2010-07-14T15:11:10+10:00
d77245350,179,1927,Passed,162,3.162,1,2010-07-14T15:14:25+10:00,2010-07-14T15:41:04+10:00,2010-07-14T15:41:04+10:00,2010-07-14T15:42:19+10:00,2010-07-14T15:45:02+10:00,2010-07-14T15:45:18+10:00
d77245350,144,1952,Passed,163,3.163,1,2010-07-15T09:28:00+10:00,2010-07-15T09:28:10+10:00,2010-07-15T09:28:10+10:00,2010-07-15T09:28:14+10:00,2010-07-15T09:30:22+10:00,2010-07-15T09:30:38+10:00
d77245350,152,1959,Passed,164,3.164,1,2010-07-15T10:33:21+10:00,2010-07-15T10:33:50+10:00,2010-07-15T10:33:50+10:00,2010-07-15T10:33:55+10:00,2010-07-15T10:36:11+10:00,2010-07-15T10:36:28+10:00
d77245350,168,1962,Passed,165,3.165,1,2010-07-15T10:39:45+10:00,2010-07-15T11:09:17+10:00,2010-07-15T11:09:17+10:00,2010-07-15T11:10:28+10:00,2010-07-15T11:12:58+10:00,2010-07-15T11:13:16+10:00
d77245350,151,1984,Passed,166,3.166,1,2010-07-15T13:08:06+10:00,2010-07-15T13:11:25+10:00,2010-07-15T13:11:25+10:00,2010-07-15T13:11:29+10:00,2010-07-15T13:13:43+10:00,2010-07-15T13:14:00+10:00
d77245350,150,2015,Passed,167,3.167,1,2010-07-15T16:03:02+10:00,2010-07-15T16:03:12+10:00,2010-07-15T16:03:12+10:00,2010-07-15T16:03:16+10:00,2010-07-15T16:05:31+10:00,2010-07-15T16:05:47+10:00
d77245350,131,2020,Passed,168,3.168,1,2010-07-15T16:27:13+10:00,2010-07-15T16:27:23+10:00,2010-07-15T16:27:23+10:00,2010-07-15T16:27:27+10:00,2010-07-15T16:29:23+10:00,2010-07-15T16:29:38+10:00
d77245350,133,2025,Passed,169,3.169,1,2010-07-15T17:01:17+10:00,2010-07-15T17:01:27+10:00,2010-07-15T17:01:27+10:00,2010-07-15T17:01:31+10:00,2010-07-15T17:03:29+10:00,2010-07-15T17:03:44+10:00
d77245350,152,2065,Passed,170,3.170,1,2010-07-16T11:37:51+10:00,2010-07-16T11:41:10+10:00,2010-07-16T11:41:10+10:00,2010-07-16T11:41:13+10:00,2010-07-16T11:43:30+10:00,2010-07-16T11:43:45+10:00
d77245350,210,2107,Passed,171,3.171,1,2010-07-16T16:36:07+10:00,2010-07-16T16:40:20+10:00,2010-07-16T16:40:20+10:00,2010-07-16T16:40:23+10:00,2010-07-16T16:43:38+10:00,2010-07-16T16:43:53+10:00
d77245350,158,2132,Passed,172,3.172,1,2010-07-19T09:47:18+10:00,2010-07-19T09:48:04+10:00,2010-07-19T09:48:04+10:00,2010-07-19T09:48:08+10:00,2010-07-19T09:50:31+10:00,2010-07-19T09:50:47+10:00
d77245350,241,2136,Passed,173,3.173,1,2010-07-19T09:53:46+10:00,2010-07-19T10:16:58+10:00,2010-07-19T10:16:59+10:00,2010-07-19T10:18:15+10:00,2010-07-19T10:21:58+10:00,2010-07-19T10:22:17+10:00
d77245350,188,2140,Passed,174,3.174,1,2010-07-19T10:25:31+10:00,2010-07-19T10:59:27+10:00,2010-07-19T10:59:27+10:00,2010-07-19T11:00:34+10:00,2010-07-19T11:03:25+10:00,2010-07-19T11:03:42+10:00
d77245350,157,2150,Passed,175,3.175,1,2010-07-19T11:48:28+10:00,2010-07-19T11:51:33+10:00,2010-07-19T11:51:33+10:00,2010-07-19T11:51:37+10:00,2010-07-19T11:53:58+10:00,2010-07-19T11:54:14+10:00
d77245350,165,2166,Passed,176,3.176,2,2010-07-19T14:28:11+10:00,2010-07-19T14:32:27+10:00,2010-07-19T14:32:27+10:00,2010-07-19T14:33:25+10:00,2010-07-19T14:35:55+10:00,2010-07-19T14:36:10+10:00
d77245350,146,2195,Passed,178,3.178,1,2010-07-19T17:19:10+10:00,2010-07-19T17:19:20+10:00,2010-07-19T17:19:20+10:00,2010-07-19T17:19:24+10:00,2010-07-19T17:21:35+10:00,2010-07-19T17:21:50+10:00
d77245350,153,2203,Passed,179,3.179,1,2010-07-20T09:09:51+10:00,2010-07-20T09:10:01+10:00,2010-07-20T09:10:01+10:00,2010-07-20T09:10:05+10:00,2010-07-20T09:12:22+10:00,2010-07-20T09:12:38+10:00
d77245350,148,2229,Passed,180,3.180,1,2010-07-20T12:12:16+10:00,2010-07-20T12:14:18+10:00,2010-07-20T12:14:18+10:00,2010-07-20T12:14:22+10:00,2010-07-20T12:16:33+10:00,2010-07-20T12:16:50+10:00
d77245350,155,2236,Passed,181,3.181,1,2010-07-20T14:14:19+10:00,2010-07-20T14:14:29+10:00,2010-07-20T14:14:29+10:00,2010-07-20T14:14:33+10:00,2010-07-20T14:16:51+10:00,2010-07-20T14:17:08+10:00
d77245350,154,2297,Passed,183,3.183,1,2010-07-22T16:53:33+10:00,2010-07-22T16:53:43+10:00,2010-07-22T16:53:43+10:00,2010-07-22T16:53:47+10:00,2010-07-22T16:56:05+10:00,2010-07-22T16:56:21+10:00
d77245350,149,2317,Passed,184,3.184,1,2010-07-23T13:58:12+10:00,2010-07-23T13:58:22+10:00,2010-07-23T13:58:22+10:00,2010-07-23T13:58:26+10:00,2010-07-23T14:00:38+10:00,2010-07-23T14:00:55+10:00
d77245350,153,2335,Passed,185,3.185,1,2010-07-23T16:05:24+10:00,2010-07-23T16:05:34+10:00,2010-07-23T16:05:34+10:00,2010-07-23T16:05:38+10:00,2010-07-23T16:07:56+10:00,2010-07-23T16:08:11+10:00
d77245350,156,2380,Passed,186,3.186,1,2010-07-26T16:33:10+10:00,2010-07-26T16:33:20+10:00,2010-07-26T16:33:20+10:00,2010-07-26T16:33:24+10:00,2010-07-26T16:35:44+10:00,2010-07-26T16:36:00+10:00
d77245350,131,2385,Passed,187,3.187,1,2010-07-26T16:56:04+10:00,2010-07-26T16:56:14+10:00,2010-07-26T16:56:14+10:00,2010-07-26T16:56:18+10:00,2010-07-26T16:58:15+10:00,2010-07-26T16:58:29+10:00
d77245350,152,2395,Passed,188,3.188,1,2010-07-27T10:26:01+10:00,2010-07-27T10:29:44+10:00,2010-07-27T10:29:44+10:00,2010-07-27T10:29:48+10:00,2010-07-27T10:32:06+10:00,2010-07-27T10:32:20+10:00
d77245350,152,2407,Passed,189,3.189,1,2010-07-27T13:23:02+10:00,2010-07-27T13:23:12+10:00,2010-07-27T13:23:12+10:00,2010-07-27T13:23:16+10:00,2010-07-27T13:25:34+10:00,2010-07-27T13:25:49+10:00
d77245350,192,2422,Passed,191,3.191,1,2010-07-27T14:27:46+10:00,2010-07-27T14:27:56+10:00,2010-07-27T14:27:56+10:00,2010-07-27T14:28:00+10:00,2010-07-27T14:30:24+10:00,2010-07-27T14:31:12+10:00
d77245350,149,2430,Passed,192,3.192,1,2010-07-27T16:17:44+10:00,2010-07-27T16:17:54+10:00,2010-07-27T16:17:54+10:00,2010-07-27T16:17:58+10:00,2010-07-27T16:20:12+10:00,2010-07-27T16:20:27+10:00
d77245350,153,2441,Passed,193,3.193,1,2010-07-27T17:12:17+10:00,2010-07-27T17:12:27+10:00,2010-07-27T17:12:27+10:00,2010-07-27T17:12:31+10:00,2010-07-27T17:14:49+10:00,2010-07-27T17:15:04+10:00
d77245350,156,2451,Passed,194,3.194,1,2010-07-27T18:07:49+10:00,2010-07-27T18:07:59+10:00,2010-07-27T18:07:59+10:00,2010-07-27T18:08:03+10:00,2010-07-27T18:10:22+10:00,2010-07-27T18:10:39+10:00
d77245350,144,2457,Passed,195,3.195,1,2010-07-28T10:20:21+10:00,2010-07-28T10:23:02+10:00,2010-07-28T10:23:02+10:00,2010-07-28T10:23:06+10:00,2010-07-28T10:25:15+10:00,2010-07-28T10:25:30+10:00
d77245350,154,2472,Passed,196,3.196,1,2010-07-28T11:18:42+10:00,2010-07-28T11:18:52+10:00,2010-07-28T11:18:52+10:00,2010-07-28T11:18:55+10:00,2010-07-28T11:21:14+10:00,2010-07-28T11:21:29+10:00
d77245350,151,2520,Passed,197,3.197,1,2010-07-29T11:56:40+10:00,2010-07-29T11:56:45+10:00,2010-07-29T11:56:45+10:00,2010-07-29T11:56:49+10:00,2010-07-29T11:59:03+10:00,2010-07-29T11:59:20+10:00
d77245350,150,2525,Passed,198,3.198,1,2010-07-29T12:58:42+10:00,2010-07-29T12:58:52+10:00,2010-07-29T12:58:52+10:00,2010-07-29T12:58:57+10:00,2010-07-29T13:01:12+10:00,2010-07-29T13:01:28+10:00
d77245350,156,2533,Passed,199,3.199,1,2010-07-29T15:49:53+10:00,2010-07-29T15:50:00+10:00,2010-07-29T15:50:00+10:00,2010-07-29T15:50:04+10:00,2010-07-29T15:52:23+10:00,2010-07-29T15:52:40+10:00
d77245350,157,2541,Passed,200,3.200,1,2010-07-29T17:07:51+10:00,2010-07-29T17:07:57+10:00,2010-07-29T17:07:57+10:00,2010-07-29T17:08:33+10:00,2010-07-29T17:10:56+10:00,2010-07-29T17:11:10+10:00
swannwebtest.auiag.corp,252,2548,Passed,201,3.201,1,2010-07-30T10:36:57+10:00,2010-07-30T10:37:07+10:00,2010-07-30T10:37:07+10:00,2010-07-30T10:37:20+10:00,2010-07-30T10:40:57+10:00,2010-07-30T10:41:33+10:00
swannwebtest.auiag.corp,285,2554,Passed,202,3.202,1,2010-08-02T10:24:45+10:00,2010-08-02T10:24:52+10:00,2010-08-02T10:24:52+10:00,2010-08-02T10:25:04+10:00,2010-08-02T10:29:12+10:00,2010-08-02T10:29:49+10:00
d77245350,159,2559,Passed,203,3.203,1,2010-08-02T11:31:22+10:00,2010-08-02T11:31:26+10:00,2010-08-02T11:31:26+10:00,2010-08-02T11:31:31+10:00,2010-08-02T11:33:55+10:00,2010-08-02T11:34:10+10:00
swannwebtest.auiag.corp,253,2564,Passed,204,3.204,1,2010-08-02T12:37:00+10:00,2010-08-02T12:37:10+10:00,2010-08-02T12:37:10+10:00,2010-08-02T12:37:24+10:00,2010-08-02T12:41:02+10:00,2010-08-02T12:41:38+10:00
d77245350,160,2575,Passed,205,3.205,1,2010-08-03T09:53:03+10:00,2010-08-03T09:53:12+10:00,2010-08-03T09:53:12+10:00,2010-08-03T09:53:59+10:00,2010-08-03T09:56:22+10:00,2010-08-03T09:56:39+10:00
d77245350,168,2584,Passed,206,3.206,1,2010-08-03T11:09:35+10:00,2010-08-03T11:09:40+10:00,2010-08-03T11:09:40+10:00,2010-08-03T11:10:14+10:00,2010-08-03T11:12:46+10:00,2010-08-03T11:13:02+10:00
swannwebtest.auiag.corp,259,2594,Passed,207,3.207,1,2010-08-04T14:18:48+10:00,2010-08-04T14:18:56+10:00,2010-08-04T14:18:56+10:00,2010-08-04T14:19:11+10:00,2010-08-04T14:22:55+10:00,2010-08-04T14:23:31+10:00
swannwebtest.auiag.corp,256,2609,Passed,209,3.209,1,2010-08-04T17:05:50+10:00,2010-08-04T17:05:56+10:00,2010-08-04T17:05:56+10:00,2010-08-04T17:06:13+10:00,2010-08-04T17:09:53+10:00,2010-08-04T17:10:30+10:00
swannwebtest.auiag.corp,262,2628,Passed,211,3.211,1,2010-08-05T14:44:25+10:00,2010-08-05T14:44:35+10:00,2010-08-05T14:44:35+10:00,2010-08-05T14:44:48+10:00,2010-08-05T14:48:34+10:00,2010-08-05T14:49:11+10:00
d77245350,151,2629,Passed,212,3.212,1,2010-08-05T14:49:11+10:00,2010-08-05T14:49:17+10:00,2010-08-05T14:49:17+10:00,2010-08-05T14:49:21+10:00,2010-08-05T14:51:37+10:00,2010-08-05T14:51:52+10:00
swannwebtest.auiag.corp,267,2635,Passed,213,3.213,1,2010-08-05T15:40:11+10:00,2010-08-05T15:40:21+10:00,2010-08-05T15:40:22+10:00,2010-08-05T15:40:37+10:00,2010-08-05T15:44:17+10:00,2010-08-05T15:45:05+10:00
swannwebtest.auiag.corp,252,2640,Passed,214,3.214,1,2010-08-05T16:38:17+10:00,2010-08-05T16:38:28+10:00,2010-08-05T16:38:28+10:00,2010-08-05T16:38:43+10:00,2010-08-05T16:42:19+10:00,2010-08-05T16:42:56+10:00
swannwebtest.auiag.corp,259,2647,Passed,215,3.215,1,2010-08-05T17:49:55+10:00,2010-08-05T17:50:05+10:00,2010-08-05T17:50:05+10:00,2010-08-05T17:50:19+10:00,2010-08-05T17:54:02+10:00,2010-08-05T17:54:38+10:00
d77245350,172,2660,Passed,216,3.216,1,2010-08-06T13:24:18+10:00,2010-08-06T13:24:25+10:00,2010-08-06T13:24:25+10:00,2010-08-06T13:25:22+10:00,2010-08-06T13:27:59+10:00,2010-08-06T13:28:14+10:00
swannwebtest.auiag.corp,254,2680,Passed,217,3.217,1,2010-08-06T16:56:03+10:00,2010-08-06T16:56:13+10:00,2010-08-06T16:56:13+10:00,2010-08-06T16:56:26+10:00,2010-08-06T17:00:05+10:00,2010-08-06T17:00:41+10:00
d77245350,161,2692,Passed,218,3.218,1,2010-08-09T11:57:34+10:00,2010-08-09T11:57:44+10:00,2010-08-09T11:57:45+10:00,2010-08-09T11:57:48+10:00,2010-08-09T12:00:14+10:00,2010-08-09T12:00:29+10:00
swannwebtest.auiag.corp,263,2698,Passed,220,3.220,1,2010-08-09T17:30:34+10:00,2010-08-09T17:30:41+10:00,2010-08-09T17:30:41+10:00,2010-08-09T17:30:57+10:00,2010-08-09T17:34:44+10:00,2010-08-09T17:35:20+10:00
d77245350,160,2703,Passed,221,3.221,1,2010-08-10T10:33:10+10:00,2010-08-10T10:33:14+10:00,2010-08-10T10:33:14+10:00,2010-08-10T10:33:19+10:00,2010-08-10T10:35:44+10:00,2010-08-10T10:36:00+10:00
swannwebtest.auiag.corp,253,2708,Passed,222,3.222,1,2010-08-10T11:07:23+10:00,2010-08-10T11:07:23+10:00,2010-08-10T11:07:23+10:00,2010-08-10T11:07:37+10:00,2010-08-10T11:11:15+10:00,2010-08-10T11:11:51+10:00
d77245350,159,2714,Passed,223,3.223,1,2010-08-10T13:40:26+10:00,2010-08-10T13:40:33+10:00,2010-08-10T13:40:33+10:00,2010-08-10T13:40:43+10:00,2010-08-10T13:43:05+10:00,2010-08-10T13:43:22+10:00
swannwebtest.auiag.corp,255,2722,Passed,224,3.224,1,2010-08-10T15:00:47+10:00,2010-08-10T15:00:51+10:00,2010-08-10T15:00:51+10:00,2010-08-10T15:01:06+10:00,2010-08-10T15:04:46+10:00,2010-08-10T15:05:22+10:00
swannwebtest.auiag.corp,257,2728,Passed,225,3.225,1,2010-08-10T16:13:57+10:00,2010-08-10T16:14:03+10:00,2010-08-10T16:14:03+10:00,2010-08-10T16:14:16+10:00,2010-08-10T16:17:59+10:00,2010-08-10T16:18:34+10:00
d77245350,157,2737,Passed,226,3.226,1,2010-08-11T14:13:24+10:00,2010-08-11T14:13:33+10:00,2010-08-11T14:13:33+10:00,2010-08-11T14:13:37+10:00,2010-08-11T14:15:59+10:00,2010-08-11T14:16:14+10:00
swannwebtest.auiag.corp,252,2742,Passed,227,3.227,1,2010-08-11T14:53:24+10:00,2010-08-11T14:53:34+10:00,2010-08-11T14:53:34+10:00,2010-08-11T14:53:50+10:00,2010-08-11T14:57:26+10:00,2010-08-11T14:58:02+10:00
d77245350,165,2748,Passed,228,3.228,1,2010-08-12T10:14:03+10:00,2010-08-12T10:14:09+10:00,2010-08-12T10:14:09+10:00,2010-08-12T10:14:13+10:00,2010-08-12T10:16:44+10:00,2010-08-12T10:16:58+10:00
swannwebtest.auiag.corp,258,2753,Passed,229,3.229,1,2010-08-12T10:31:46+10:00,2010-08-12T10:31:56+10:00,2010-08-12T10:31:56+10:00,2010-08-12T10:32:13+10:00,2010-08-12T10:35:49+10:00,2010-08-12T10:36:31+10:00
swannwebtest.auiag.corp,252,2757,Passed,230,3.230,1,2010-08-12T10:50:30+10:00,2010-08-12T10:50:40+10:00,2010-08-12T10:50:41+10:00,2010-08-12T10:50:58+10:00,2010-08-12T10:54:33+10:00,2010-08-12T10:55:10+10:00
d77245350,152,2765,Passed,231,3.231,1,2010-08-12T14:24:28+10:00,2010-08-12T14:24:38+10:00,2010-08-12T14:24:38+10:00,2010-08-12T14:24:46+10:00,2010-08-12T14:27:03+10:00,2010-08-12T14:27:18+10:00
swannwebtest.auiag.corp,249,2770,Passed,232,3.232,1,2010-08-12T17:23:13+10:00,2010-08-12T17:23:24+10:00,2010-08-12T17:23:24+10:00,2010-08-12T17:23:38+10:00,2010-08-12T17:27:10+10:00,2010-08-12T17:27:47+10:00
d77245350,151,2795,Passed,233,3.233,1,2010-08-13T13:46:40+10:00,2010-08-13T13:46:50+10:00,2010-08-13T13:46:50+10:00,2010-08-13T13:46:54+10:00,2010-08-13T13:49:10+10:00,2010-08-13T13:49:25+10:00
swannwebtest.auiag.corp,285,2803,Passed,234,3.234,1,2010-08-16T12:26:26+10:00,2010-08-16T12:26:35+10:00,2010-08-16T12:26:36+10:00,2010-08-16T12:26:52+10:00,2010-08-16T12:31:01+10:00,2010-08-16T12:31:37+10:00
swannwebtest.auiag.corp,263,2817,Passed,235,3.235,1,2010-08-17T10:42:07+10:00,2010-08-17T10:42:17+10:00,2010-08-17T10:42:17+10:00,2010-08-17T10:42:31+10:00,2010-08-17T10:46:19+10:00,2010-08-17T10:46:55+10:00
swannwebtest.auiag.corp,254,2840,Passed,236,3.236,1,2010-08-18T13:14:29+10:00,2010-08-18T13:14:39+10:00,2010-08-18T13:14:39+10:00,2010-08-18T13:14:52+10:00,2010-08-18T13:18:31+10:00,2010-08-18T13:19:07+10:00
d77245350,164,2851,Passed,237,3.237,1,2010-08-19T13:51:09+10:00,2010-08-19T13:51:15+10:00,2010-08-19T13:51:15+10:00,2010-08-19T13:51:20+10:00,2010-08-19T13:53:48+10:00,2010-08-19T13:54:04+10:00
swannwebtest.auiag.corp,261,2864,Passed,238,3.238,3,2010-08-20T11:35:42+10:00,2010-08-20T11:35:48+10:00,2010-08-20T11:35:48+10:00,2010-08-20T11:36:04+10:00,2010-08-20T11:39:49+10:00,2010-08-20T11:40:25+10:00
swannwebtest.auiag.corp,251,2878,Passed,239,3.239,1,2010-08-20T15:14:22+10:00,2010-08-20T15:14:32+10:00,2010-08-20T15:14:32+10:00,2010-08-20T15:14:48+10:00,2010-08-20T15:18:24+10:00,2010-08-20T15:19:00+10:00
swannwebtest.auiag.corp,260,2900,Passed,240,3.240,1,2010-08-23T15:21:20+10:00,2010-08-23T15:21:30+10:00,2010-08-23T15:21:30+10:00,2010-08-23T15:21:44+10:00,2010-08-23T15:25:27+10:00,2010-08-23T15:26:04+10:00
swannwebtest.auiag.corp,260,2905,Passed,241,3.241,1,2010-08-23T16:19:30+10:00,2010-08-23T16:19:38+10:00,2010-08-23T16:19:39+10:00,2010-08-23T16:19:54+10:00,2010-08-23T16:23:36+10:00,2010-08-23T16:24:14+10:00
swannwebtest.auiag.corp,256,2918,Passed,243,3.243,1,2010-08-24T13:24:56+10:00,2010-08-24T13:25:06+10:00,2010-08-24T13:25:06+10:00,2010-08-24T13:25:20+10:00,2010-08-24T13:28:58+10:00,2010-08-24T13:29:36+10:00
d77245350,179,2937,Passed,244,3.244,1,2010-08-25T17:18:19+10:00,2010-08-25T17:18:28+10:00,2010-08-25T17:18:28+10:00,2010-08-25T17:19:29+10:00,2010-08-25T17:22:12+10:00,2010-08-25T17:22:28+10:00
swannwebtest.auiag.corp,254,2947,Passed,245,3.245,1,2010-08-26T10:59:38+10:00,2010-08-26T10:59:48+10:00,2010-08-26T10:59:48+10:00,2010-08-26T11:00:03+10:00,2010-08-26T11:03:41+10:00,2010-08-26T11:04:17+10:00
swannwebtest.auiag.corp,254,2953,Passed,246,3.246,1,2010-08-26T11:56:42+10:00,2010-08-26T11:56:52+10:00,2010-08-26T11:56:52+10:00,2010-08-26T11:57:08+10:00,2010-08-26T12:00:48+10:00,2010-08-26T12:01:23+10:00
d77245350,161,2959,Passed,247,3.247,1,2010-08-26T12:53:14+10:00,2010-08-26T12:53:24+10:00,2010-08-26T12:53:24+10:00,2010-08-26T12:53:28+10:00,2010-08-26T12:55:54+10:00,2010-08-26T12:56:09+10:00
swannwebtest.auiag.corp,283,2976,Passed,248,3.248,2,2010-08-26T15:45:43+10:00,2010-08-26T15:45:45+10:00,2010-08-26T15:45:46+10:00,2010-08-26T15:46:01+10:00,2010-08-26T15:50:07+10:00,2010-08-26T15:50:44+10:00
swannwebtest.auiag.corp,270,2982,Passed,249,3.249,1,2010-08-26T17:08:45+10:00,2010-08-26T17:08:55+10:00,2010-08-26T17:08:55+10:00,2010-08-26T17:09:10+10:00,2010-08-26T17:13:04+10:00,2010-08-26T17:13:41+10:00
swannwebtest.auiag.corp,289,2992,Passed,250,3.250,1,2010-08-27T13:44:50+10:00,2010-08-27T13:44:59+10:00,2010-08-27T13:44:59+10:00,2010-08-27T13:45:14+10:00,2010-08-27T13:49:24+10:00,2010-08-27T13:50:03+10:00
d77245350,197,2997,Passed,251,3.251,1,2010-08-27T14:42:44+10:00,2010-08-27T14:42:47+10:00,2010-08-27T14:42:47+10:00,2010-08-27T14:42:54+10:00,2010-08-27T14:45:50+10:00,2010-08-27T14:46:11+10:00
